query_concept,support_concept,hop,weight
5,121,3,0.48999999999999994
10,121,3,0.48999999999999994
7,80,1,1.0
5,80,2,0.7
10,80,2,0.7
103,80,3,0.48999999999999994
5,7,1,1.0
10,7,1,1.0
103,7,2,0.7
119,7,3,0.48999999999999994
103,5,1,1.0
103,10,1,1.0
119,5,2,0.7
119,10,2,0.7
58,5,3,0.48999999999999994
104,5,3,0.48999999999999994
58,10,3,0.48999999999999994
104,10,3,0.48999999999999994
119,103,1,1.0
58,103,2,0.7
104,103,2,0.7
7,103,3,0.48999999999999994
44,103,3,0.48999999999999994
58,119,1,1.0
104,119,1,1.0
7,119,2,0.7
44,119,2,0.7
98,119,3,0.48999999999999994
7,58,1,1.0
44,58,1,1.0
7,104,1,1.0
44,104,1,1.0
98,58,2,0.7
98,104,2,0.7
1,58,3,0.48999999999999994
44,58,3,0.48999999999999994
1,104,3,0.48999999999999994
44,104,3,0.48999999999999994
98,7,1,1.0
98,44,1,1.0
1,7,2,0.7
44,7,2,0.7
1,44,2,0.7
80,7,3,0.48999999999999994
80,44,3,0.48999999999999994
1,98,1,1.0
44,98,1,1.0
80,98,2,0.7
6,98,3,0.48999999999999994
65,98,3,0.48999999999999994
80,1,1,1.0
80,44,1,1.0
6,1,2,0.7
65,1,2,0.7
6,44,2,0.7
65,44,2,0.7
6,1,3,0.48999999999999994
65,1,3,0.48999999999999994
6,44,3,0.48999999999999994
65,44,3,0.48999999999999994
6,80,1,1.0
65,80,1,1.0
6,80,2,0.7
65,80,2,0.7
6,80,3,0.48999999999999994
65,80,3,0.48999999999999994
65,6,1,1.0
6,65,1,1.0
65,6,2,0.7
6,65,2,0.7
0,6,3,0.48999999999999994
11,6,3,0.48999999999999994
0,65,3,0.48999999999999994
11,65,3,0.48999999999999994
65,6,1,1.0
6,65,1,1.0
0,6,2,0.7
11,6,2,0.7
0,65,2,0.7
11,65,2,0.7
7,6,3,0.48999999999999994
7,65,3,0.48999999999999994
0,6,1,1.0
11,6,1,1.0
0,65,1,1.0
11,65,1,1.0
7,6,2,0.7
7,65,2,0.7
99,6,3,0.48999999999999994
99,65,3,0.48999999999999994
7,0,1,1.0
7,11,1,1.0
99,0,2,0.7
99,11,2,0.7
98,0,3,0.48999999999999994
98,11,3,0.48999999999999994
99,7,1,1.0
98,7,2,0.7
6,7,3,0.48999999999999994
8,7,3,0.48999999999999994
98,99,1,1.0
6,99,2,0.7
8,99,2,0.7
5,99,3,0.48999999999999994
11,99,3,0.48999999999999994
6,98,1,1.0
8,98,1,1.0
5,98,2,0.7
11,98,2,0.7
3,98,3,0.48999999999999994
121,98,3,0.48999999999999994
5,6,1,1.0
11,6,1,1.0
5,8,1,1.0
11,8,1,1.0
3,6,2,0.7
121,6,2,0.7
3,8,2,0.7
121,8,2,0.7
37,6,3,0.48999999999999994
55,6,3,0.48999999999999994
37,8,3,0.48999999999999994
55,8,3,0.48999999999999994
3,5,1,1.0
121,5,1,1.0
3,11,1,1.0
121,11,1,1.0
37,5,2,0.7
55,5,2,0.7
37,11,2,0.7
55,11,2,0.7
99,5,3,0.48999999999999994
99,11,3,0.48999999999999994
37,3,1,1.0
55,3,1,1.0
37,121,1,1.0
55,121,1,1.0
99,3,2,0.7
99,121,2,0.7
6,3,3,0.48999999999999994
10,3,3,0.48999999999999994
6,121,3,0.48999999999999994
10,121,3,0.48999999999999994
99,37,1,1.0
99,55,1,1.0
6,37,2,0.7
10,37,2,0.7
6,55,2,0.7
10,55,2,0.7
55,37,3,0.48999999999999994
37,55,3,0.48999999999999994
6,99,1,1.0
10,99,1,1.0
37,99,2,0.7
55,99,2,0.7
98,99,3,0.48999999999999994
37,6,1,1.0
55,6,1,1.0
37,10,1,1.0
55,10,1,1.0
98,6,2,0.7
98,10,2,0.7
7,6,3,0.48999999999999994
7,10,3,0.48999999999999994
98,37,1,1.0
98,55,1,1.0
7,37,2,0.7
7,55,2,0.7
106,37,3,0.48999999999999994
106,55,3,0.48999999999999994
7,98,1,1.0
106,98,2,0.7
3,98,3,0.48999999999999994
121,98,3,0.48999999999999994
106,7,1,1.0
3,7,2,0.7
121,7,2,0.7
4,7,3,0.48999999999999994
3,106,1,1.0
121,106,1,1.0
4,106,2,0.7
7,106,3,0.48999999999999994
44,106,3,0.48999999999999994
4,3,1,1.0
4,121,1,1.0
7,3,2,0.7
44,3,2,0.7
7,121,2,0.7
44,121,2,0.7
6,3,3,0.48999999999999994
11,3,3,0.48999999999999994
6,121,3,0.48999999999999994
11,121,3,0.48999999999999994
7,4,1,1.0
44,4,1,1.0
6,4,2,0.7
11,4,2,0.7
6,7,1,1.0
11,7,1,1.0
6,44,1,1.0
11,44,1,1.0
4,7,2,0.7
4,44,2,0.7
44,7,3,0.48999999999999994
7,44,3,0.48999999999999994
4,6,1,1.0
4,11,1,1.0
7,6,2,0.7
44,6,2,0.7
7,11,2,0.7
44,11,2,0.7
2,6,3,0.48999999999999994
2,11,3,0.48999999999999994
7,4,1,1.0
44,4,1,1.0
2,4,2,0.7
98,4,3,0.48999999999999994
2,7,1,1.0
2,44,1,1.0
98,7,2,0.7
98,44,2,0.7
99,7,3,0.48999999999999994
99,44,3,0.48999999999999994
98,2,1,1.0
99,2,2,0.7
5,2,3,0.48999999999999994
8,2,3,0.48999999999999994
99,98,1,1.0
5,98,2,0.7
8,98,2,0.7
119,98,3,0.48999999999999994
5,99,1,1.0
8,99,1,1.0
119,99,2,0.7
6,99,3,0.48999999999999994
8,99,3,0.48999999999999994
119,5,1,1.0
119,8,1,1.0
6,5,2,0.7
8,5,2,0.7
6,8,2,0.7
106,5,3,0.48999999999999994
106,8,3,0.48999999999999994
6,119,1,1.0
8,119,1,1.0
106,119,2,0.7
98,119,3,0.48999999999999994
106,6,1,1.0
106,8,1,1.0
98,6,2,0.7
98,8,2,0.7
98,6,3,0.48999999999999994
98,8,3,0.48999999999999994
98,106,1,1.0
98,106,2,0.7
6,106,3,0.48999999999999994
9,106,3,0.48999999999999994
6,98,2,0.7
9,98,2,0.7
6,98,3,0.48999999999999994
65,98,3,0.48999999999999994
6,98,1,1.0
9,98,1,1.0
6,98,2,0.7
65,98,2,0.7
119,98,3,0.48999999999999994
65,6,1,1.0
6,9,1,1.0
65,9,1,1.0
119,6,2,0.7
119,9,2,0.7
98,6,3,0.48999999999999994
98,9,3,0.48999999999999994
119,6,1,1.0
119,65,1,1.0
98,6,2,0.7
98,65,2,0.7
0,6,3,0.48999999999999994
9,6,3,0.48999999999999994
0,65,3,0.48999999999999994
9,65,3,0.48999999999999994
98,119,1,1.0
0,119,2,0.7
9,119,2,0.7
0,98,1,1.0
9,98,1,1.0
119,98,2,0.7
119,98,3,0.48999999999999994
119,0,1,1.0
119,9,1,1.0
119,0,2,0.7
119,9,2,0.7
6,0,3,0.48999999999999994
9,0,3,0.48999999999999994
6,9,3,0.48999999999999994
6,119,2,0.7
9,119,2,0.7
106,119,3,0.48999999999999994
6,119,1,1.0
9,119,1,1.0
106,119,2,0.7
2,119,3,0.48999999999999994
106,6,1,1.0
106,9,1,1.0
2,6,2,0.7
2,9,2,0.7
5,6,3,0.48999999999999994
11,6,3,0.48999999999999994
5,9,3,0.48999999999999994
11,9,3,0.48999999999999994
2,106,1,1.0
5,106,2,0.7
11,106,2,0.7
6,106,3,0.48999999999999994
9,106,3,0.48999999999999994
5,2,1,1.0
11,2,1,1.0
6,2,2,0.7
9,2,2,0.7
63,2,3,0.48999999999999994
6,5,1,1.0
9,5,1,1.0
6,11,1,1.0
9,11,1,1.0
63,5,2,0.7
63,11,2,0.7
6,5,3,0.48999999999999994
65,5,3,0.48999999999999994
6,11,3,0.48999999999999994
65,11,3,0.48999999999999994
63,6,1,1.0
63,9,1,1.0
65,6,2,0.7
6,9,2,0.7
65,9,2,0.7
0,6,3,0.48999999999999994
9,6,3,0.48999999999999994
0,9,3,0.48999999999999994
6,63,1,1.0
65,63,1,1.0
0,63,2,0.7
9,63,2,0.7
6,63,3,0.48999999999999994
65,63,3,0.48999999999999994
0,6,1,1.0
9,6,1,1.0
0,65,1,1.0
9,65,1,1.0
65,6,2,0.7
6,65,2,0.7
6,0,1,1.0
65,0,1,1.0
6,9,1,1.0
65,9,1,1.0
52,80,1,1.0
26,80,2,0.7
26,52,1,1.0
80,52,2,0.7
80,26,1,1.0
52,26,2,0.7
82,26,3,0.48999999999999994
52,80,1,1.0
82,80,2,0.7
82,80,3,0.48999999999999994
82,52,1,1.0
82,52,2,0.7
52,82,2,0.7
45,82,3,0.48999999999999994
55,82,3,0.48999999999999994
52,82,1,1.0
45,82,2,0.7
55,82,2,0.7
30,82,3,0.48999999999999994
45,52,1,1.0
55,52,1,1.0
30,52,2,0.7
30,45,1,1.0
30,55,1,1.0
52,45,2,0.7
52,55,2,0.7
38,45,3,0.48999999999999994
38,55,3,0.48999999999999994
52,30,1,1.0
38,30,2,0.7
38,52,1,1.0
30,33,1,1.0
82,33,2,0.7
4,33,3,0.48999999999999994
82,30,1,1.0
4,30,2,0.7
7,30,3,0.48999999999999994
4,82,1,1.0
7,82,2,0.7
6,82,3,0.48999999999999994
10,82,3,0.48999999999999994
7,4,1,1.0
6,4,2,0.7
10,4,2,0.7
36,4,3,0.48999999999999994
6,7,1,1.0
10,7,1,1.0
36,7,2,0.7
37,7,3,0.48999999999999994
36,6,1,1.0
36,10,1,1.0
37,6,2,0.7
37,10,2,0.7
30,6,3,0.48999999999999994
30,10,3,0.48999999999999994
37,36,1,1.0
30,36,2,0.7
6,36,3,0.48999999999999994
8,36,3,0.48999999999999994
30,37,1,1.0
6,37,2,0.7
8,37,2,0.7
39,37,3,0.48999999999999994
46,37,3,0.48999999999999994
6,30,1,1.0
8,30,1,1.0
39,30,2,0.7
46,30,2,0.7
7,30,3,0.48999999999999994
39,6,1,1.0
46,6,1,1.0
39,8,1,1.0
46,8,1,1.0
7,6,2,0.7
7,8,2,0.7
53,6,3,0.48999999999999994
53,8,3,0.48999999999999994
7,39,1,1.0
7,46,1,1.0
53,39,2,0.7
53,46,2,0.7
42,39,3,0.48999999999999994
42,46,3,0.48999999999999994
53,7,1,1.0
42,7,2,0.7
80,7,3,0.48999999999999994
42,53,1,1.0
80,53,2,0.7
37,53,3,0.48999999999999994
80,42,1,1.0
37,42,2,0.7
38,42,3,0.48999999999999994
37,80,1,1.0
38,80,2,0.7
44,80,3,0.48999999999999994
38,37,1,1.0
44,37,2,0.7
17,37,3,0.48999999999999994
44,38,1,1.0
17,38,2,0.7
7,38,3,0.48999999999999994
17,44,1,1.0
7,44,2,0.7
6,44,3,0.48999999999999994
9,44,3,0.48999999999999994
7,17,1,1.0
6,17,2,0.7
9,17,2,0.7
37,17,3,0.48999999999999994
55,17,3,0.48999999999999994
6,7,1,1.0
9,7,1,1.0
37,7,2,0.7
55,7,2,0.7
80,7,3,0.48999999999999994
37,6,1,1.0
55,6,1,1.0
37,9,1,1.0
55,9,1,1.0
80,6,2,0.7
80,9,2,0.7
14,6,3,0.48999999999999994
14,9,3,0.48999999999999994
80,37,1,1.0
80,55,1,1.0
14,37,2,0.7
14,55,2,0.7
37,55,3,0.48999999999999994
14,80,1,1.0
37,80,2,0.7
39,80,3,0.48999999999999994
46,80,3,0.48999999999999994
37,14,1,1.0
39,14,2,0.7
46,14,2,0.7
33,14,3,0.48999999999999994
39,37,1,1.0
46,37,1,1.0
33,37,2,0.7
80,37,3,0.48999999999999994
33,39,1,1.0
33,46,1,1.0
80,39,2,0.7
80,46,2,0.7
5,39,3,0.48999999999999994
10,39,3,0.48999999999999994
5,46,3,0.48999999999999994
10,46,3,0.48999999999999994
80,33,1,1.0
5,33,2,0.7
10,33,2,0.7
6,33,3,0.48999999999999994
10,33,3,0.48999999999999994
5,80,1,1.0
10,80,1,1.0
6,80,2,0.7
10,80,2,0.7
33,80,3,0.48999999999999994
6,5,1,1.0
10,5,1,1.0
6,10,1,1.0
33,5,2,0.7
33,10,2,0.7
14,5,3,0.48999999999999994
14,10,3,0.48999999999999994
33,6,1,1.0
33,10,1,1.0
14,6,2,0.7
14,10,2,0.7
11,6,3,0.48999999999999994
6,10,3,0.48999999999999994
11,10,3,0.48999999999999994
14,33,1,1.0
6,33,2,0.7
11,33,2,0.7
6,14,1,1.0
11,14,1,1.0
33,14,2,0.7
5,14,3,0.48999999999999994
8,14,3,0.48999999999999994
33,6,1,1.0
33,11,1,1.0
5,6,2,0.7
8,6,2,0.7
5,11,2,0.7
8,11,2,0.7
79,6,3,0.48999999999999994
79,11,3,0.48999999999999994
5,33,1,1.0
8,33,1,1.0
79,33,2,0.7
80,33,3,0.48999999999999994
79,5,1,1.0
79,8,1,1.0
80,5,2,0.7
80,8,2,0.7
7,5,3,0.48999999999999994
7,8,3,0.48999999999999994
80,79,1,1.0
7,79,2,0.7
82,79,3,0.48999999999999994
7,80,1,1.0
82,80,2,0.7
22,80,3,0.48999999999999994
82,7,1,1.0
22,7,2,0.7
82,7,3,0.48999999999999994
22,82,1,1.0
39,82,3,0.48999999999999994
46,82,3,0.48999999999999994
82,22,1,1.0
39,22,2,0.7
46,22,2,0.7
45,22,3,0.48999999999999994
55,22,3,0.48999999999999994
39,82,1,1.0
46,82,1,1.0
45,82,2,0.7
55,82,2,0.7
30,82,3,0.48999999999999994
45,39,1,1.0
55,39,1,1.0
45,46,1,1.0
55,46,1,1.0
30,39,2,0.7
30,46,2,0.7
7,39,3,0.48999999999999994
7,46,3,0.48999999999999994
30,45,1,1.0
30,55,1,1.0
7,45,2,0.7
7,55,2,0.7
119,45,3,0.48999999999999994
119,55,3,0.48999999999999994
7,30,1,1.0
119,30,2,0.7
44,30,3,0.48999999999999994
119,7,1,1.0
44,7,2,0.7
0,7,3,0.48999999999999994
9,7,3,0.48999999999999994
44,119,1,1.0
0,119,2,0.7
9,119,2,0.7
96,119,3,0.48999999999999994
0,44,1,1.0
9,44,1,1.0
96,44,2,0.7
119,44,3,0.48999999999999994
96,0,1,1.0
96,9,1,1.0
119,0,2,0.7
119,9,2,0.7
30,0,3,0.48999999999999994
30,9,3,0.48999999999999994
119,96,1,1.0
30,96,2,0.7
66,96,3,0.48999999999999994
30,119,1,1.0
66,119,2,0.7
4,119,3,0.48999999999999994
66,30,1,1.0
4,30,2,0.7
7,30,3,0.48999999999999994
4,66,1,1.0
7,66,2,0.7
30,66,3,0.48999999999999994
7,4,1,1.0
30,4,2,0.7
37,4,3,0.48999999999999994
30,7,1,1.0
37,7,2,0.7
37,30,1,1.0
7,30,2,0.7
0,30,3,0.48999999999999994
11,30,3,0.48999999999999994
7,37,1,1.0
0,37,2,0.7
11,37,2,0.7
7,37,3,0.48999999999999994
44,37,3,0.48999999999999994
0,7,1,1.0
11,7,1,1.0
44,7,2,0.7
6,7,3,0.48999999999999994
11,7,3,0.48999999999999994
7,0,1,1.0
44,0,1,1.0
7,11,1,1.0
44,11,1,1.0
6,0,2,0.7
11,0,2,0.7
6,11,2,0.7
6,7,1,1.0
11,7,1,1.0
6,44,1,1.0
11,44,1,1.0
81,6,1,1.0
81,9,1,1.0
53,6,2,0.7
53,9,2,0.7
38,6,3,0.48999999999999994
38,9,3,0.48999999999999994
53,81,1,1.0
38,81,2,0.7
33,81,3,0.48999999999999994
38,53,1,1.0
33,53,2,0.7
6,53,3,0.48999999999999994
10,53,3,0.48999999999999994
33,38,1,1.0
6,38,2,0.7
10,38,2,0.7
30,38,3,0.48999999999999994
6,33,1,1.0
10,33,1,1.0
30,33,2,0.7
78,33,3,0.48999999999999994
30,6,1,1.0
30,10,1,1.0
78,6,2,0.7
78,10,2,0.7
41,6,3,0.48999999999999994
41,10,3,0.48999999999999994
78,30,1,1.0
41,30,2,0.7
32,30,3,0.48999999999999994
33,30,3,0.48999999999999994
41,78,1,1.0
32,78,2,0.7
33,78,2,0.7
32,78,3,0.48999999999999994
32,41,1,1.0
33,41,1,1.0
32,41,2,0.7
22,41,3,0.48999999999999994
51,41,3,0.48999999999999994
32,33,1,1.0
22,32,2,0.7
51,32,2,0.7
22,33,2,0.7
51,33,2,0.7
6,32,3,0.48999999999999994
10,32,3,0.48999999999999994
6,33,3,0.48999999999999994
10,33,3,0.48999999999999994
22,32,1,1.0
51,32,1,1.0
6,32,2,0.7
10,32,2,0.7
6,22,1,1.0
10,22,1,1.0
6,51,1,1.0
10,51,1,1.0
32,22,2,0.7
32,51,2,0.7
41,22,3,0.48999999999999994
41,51,3,0.48999999999999994
32,6,1,1.0
32,10,1,1.0
41,6,2,0.7
41,10,2,0.7
37,6,3,0.48999999999999994
55,6,3,0.48999999999999994
37,10,3,0.48999999999999994
55,10,3,0.48999999999999994
41,32,1,1.0
37,32,2,0.7
55,32,2,0.7
56,32,3,0.48999999999999994
37,41,1,1.0
55,41,1,1.0
56,41,2,0.7
6,41,3,0.48999999999999994
8,41,3,0.48999999999999994
56,37,1,1.0
56,55,1,1.0
6,37,2,0.7
8,37,2,0.7
6,55,2,0.7
8,55,2,0.7
34,37,3,0.48999999999999994
34,55,3,0.48999999999999994
6,56,1,1.0
8,56,1,1.0
34,56,2,0.7
6,56,3,0.48999999999999994
8,56,3,0.48999999999999994
34,6,1,1.0
34,8,1,1.0
8,6,2,0.7
6,8,2,0.7
30,6,3,0.48999999999999994
30,8,3,0.48999999999999994
6,34,1,1.0
8,34,1,1.0
30,34,2,0.7
81,34,3,0.48999999999999994
30,6,1,1.0
30,8,1,1.0
81,6,2,0.7
81,8,2,0.7
10,6,3,0.48999999999999994
6,8,3,0.48999999999999994
10,8,3,0.48999999999999994
81,30,1,1.0
6,30,2,0.7
10,30,2,0.7
79,30,3,0.48999999999999994
6,81,1,1.0
10,81,1,1.0
79,81,2,0.7
47,81,3,0.48999999999999994
79,6,1,1.0
79,10,1,1.0
47,6,2,0.7
47,10,2,0.7
47,79,1,1.0
46,30,1,1.0
49,30,2,0.7
119,30,3,0.48999999999999994
49,46,1,1.0
119,46,2,0.7
96,46,3,0.48999999999999994
119,49,1,1.0
96,49,2,0.7
44,49,3,0.48999999999999994
96,119,1,1.0
44,119,2,0.7
53,119,3,0.48999999999999994
44,96,1,1.0
53,96,2,0.7
97,96,3,0.48999999999999994
53,44,1,1.0
97,44,2,0.7
32,44,3,0.48999999999999994
97,53,1,1.0
32,53,2,0.7
37,53,3,0.48999999999999994
32,97,1,1.0
37,97,2,0.7
33,97,3,0.48999999999999994
37,32,1,1.0
33,32,2,0.7
33,37,1,1.0
32,37,2,0.7
30,37,3,0.48999999999999994
32,33,1,1.0
30,33,2,0.7
37,33,3,0.48999999999999994
30,32,1,1.0
37,32,2,0.7
52,32,3,0.48999999999999994
37,30,1,1.0
52,30,2,0.7
37,30,3,0.48999999999999994
52,37,1,1.0
30,37,3,0.48999999999999994
37,52,1,1.0
30,52,2,0.7
82,52,3,0.48999999999999994
30,37,1,1.0
82,37,2,0.7
82,37,3,0.48999999999999994
82,30,1,1.0
82,30,2,0.7
46,30,3,0.48999999999999994
46,82,2,0.7
44,82,3,0.48999999999999994
46,82,1,1.0
44,82,2,0.7
45,82,3,0.48999999999999994
55,82,3,0.48999999999999994
44,46,1,1.0
45,46,2,0.7
55,46,2,0.7
44,46,3,0.48999999999999994
45,44,1,1.0
55,44,1,1.0
97,44,3,0.48999999999999994
44,45,1,1.0
44,55,1,1.0
97,45,2,0.7
97,55,2,0.7
98,45,3,0.48999999999999994
98,55,3,0.48999999999999994
97,44,1,1.0
98,44,2,0.7
47,44,3,0.48999999999999994
98,97,1,1.0
47,97,2,0.7
37,97,3,0.48999999999999994
47,98,1,1.0
37,98,2,0.7
81,98,3,0.48999999999999994
37,47,1,1.0
81,47,2,0.7
33,47,3,0.48999999999999994
81,37,1,1.0
33,37,2,0.7
49,37,3,0.48999999999999994
33,81,1,1.0
49,81,2,0.7
56,81,3,0.48999999999999994
49,33,1,1.0
56,33,2,0.7
46,33,3,0.48999999999999994
56,49,1,1.0
46,49,2,0.7
32,49,3,0.48999999999999994
46,56,1,1.0
32,56,2,0.7
34,56,3,0.48999999999999994
35,56,3,0.48999999999999994
46,56,3,0.48999999999999994
32,46,1,1.0
34,46,2,0.7
35,46,2,0.7
81,46,3,0.48999999999999994
34,32,1,1.0
35,32,1,1.0
46,32,1,1.0
81,32,2,0.7
33,32,3,0.48999999999999994
81,34,1,1.0
81,35,1,1.0
81,46,1,1.0
32,34,2,0.7
33,34,2,0.7
32,35,2,0.7
33,35,2,0.7
32,46,2,0.7
33,46,2,0.7
37,34,3,0.48999999999999994
37,35,3,0.48999999999999994
37,46,3,0.48999999999999994
32,81,1,1.0
33,81,1,1.0
37,81,2,0.7
34,81,3,0.48999999999999994
35,81,3,0.48999999999999994
46,81,3,0.48999999999999994
37,32,1,1.0
37,33,1,1.0
34,32,2,0.7
35,32,2,0.7
46,32,2,0.7
34,33,2,0.7
35,33,2,0.7
46,33,2,0.7
97,32,3,0.48999999999999994
97,33,3,0.48999999999999994
34,37,1,1.0
35,37,1,1.0
46,37,1,1.0
97,37,2,0.7
45,37,3,0.48999999999999994
55,37,3,0.48999999999999994
97,34,1,1.0
97,35,1,1.0
97,46,1,1.0
45,34,2,0.7
55,34,2,0.7
45,35,2,0.7
55,35,2,0.7
45,46,2,0.7
55,46,2,0.7
30,34,3,0.48999999999999994
30,35,3,0.48999999999999994
30,46,3,0.48999999999999994
45,97,1,1.0
55,97,1,1.0
30,97,2,0.7
53,97,3,0.48999999999999994
30,45,1,1.0
30,55,1,1.0
53,45,2,0.7
53,55,2,0.7
48,45,3,0.48999999999999994
48,55,3,0.48999999999999994
53,30,1,1.0
48,30,2,0.7
45,30,3,0.48999999999999994
55,30,3,0.48999999999999994
48,53,1,1.0
45,53,2,0.7
55,53,2,0.7
33,53,3,0.48999999999999994
45,48,1,1.0
55,48,1,1.0
33,48,2,0.7
81,48,3,0.48999999999999994
33,45,1,1.0
33,55,1,1.0
81,45,2,0.7
81,55,2,0.7
81,33,1,1.0
80,32,1,1.0
42,32,3,0.48999999999999994
32,80,1,1.0
42,80,2,0.7
82,80,3,0.48999999999999994
42,32,1,1.0
82,32,2,0.7
47,32,3,0.48999999999999994
82,42,1,1.0
47,42,2,0.7
6,42,3,0.48999999999999994
8,42,3,0.48999999999999994
47,82,1,1.0
6,82,2,0.7
8,82,2,0.7
30,82,3,0.48999999999999994
6,47,1,1.0
8,47,1,1.0
30,47,2,0.7
32,47,3,0.48999999999999994
33,47,3,0.48999999999999994
30,6,1,1.0
30,8,1,1.0
32,6,2,0.7
33,6,2,0.7
32,8,2,0.7
33,8,2,0.7
82,6,3,0.48999999999999994
82,8,3,0.48999999999999994
32,30,1,1.0
33,30,1,1.0
82,30,2,0.7
79,30,3,0.48999999999999994
82,32,1,1.0
82,33,1,1.0
79,32,2,0.7
79,33,2,0.7
81,32,3,0.48999999999999994
81,33,3,0.48999999999999994
79,82,1,1.0
81,82,2,0.7
30,82,3,0.48999999999999994
81,79,1,1.0
30,79,2,0.7
32,79,3,0.48999999999999994
30,81,1,1.0
32,81,2,0.7
56,81,3,0.48999999999999994
32,30,1,1.0
56,30,2,0.7
47,30,3,0.48999999999999994
56,32,1,1.0
47,32,2,0.7
80,32,3,0.48999999999999994
47,56,1,1.0
80,56,2,0.7
37,56,3,0.48999999999999994
80,47,1,1.0
37,47,2,0.7
79,47,3,0.48999999999999994
37,80,1,1.0
79,80,2,0.7
32,80,3,0.48999999999999994
33,80,3,0.48999999999999994
79,37,1,1.0
32,37,2,0.7
33,37,2,0.7
32,37,3,0.48999999999999994
32,79,1,1.0
33,79,1,1.0
32,79,2,0.7
37,79,3,0.48999999999999994
32,33,1,1.0
37,32,2,0.7
37,33,2,0.7
45,32,3,0.48999999999999994
55,32,3,0.48999999999999994
45,33,3,0.48999999999999994
55,33,3,0.48999999999999994
37,32,1,1.0
45,32,2,0.7
55,32,2,0.7
30,32,3,0.48999999999999994
45,37,1,1.0
55,37,1,1.0
30,37,2,0.7
30,37,3,0.48999999999999994
30,45,1,1.0
30,55,1,1.0
30,45,2,0.7
30,55,2,0.7
78,45,3,0.48999999999999994
78,55,3,0.48999999999999994
78,30,2,0.7
47,30,3,0.48999999999999994
78,30,1,1.0
47,30,2,0.7
53,30,3,0.48999999999999994
47,78,1,1.0
53,78,2,0.7
44,78,3,0.48999999999999994
53,47,1,1.0
44,47,2,0.7
81,47,3,0.48999999999999994
44,53,1,1.0
81,53,2,0.7
81,44,1,1.0
53,44,2,0.7
37,44,3,0.48999999999999994
55,44,3,0.48999999999999994
53,81,1,1.0
37,81,2,0.7
55,81,2,0.7
32,81,3,0.48999999999999994
37,53,1,1.0
55,53,1,1.0
32,53,2,0.7
42,53,3,0.48999999999999994
32,37,1,1.0
32,55,1,1.0
42,37,2,0.7
42,55,2,0.7
44,37,3,0.48999999999999994
44,55,3,0.48999999999999994
42,32,1,1.0
44,32,2,0.7
22,32,3,0.48999999999999994
51,32,3,0.48999999999999994
44,42,1,1.0
22,42,2,0.7
51,42,2,0.7
30,42,3,0.48999999999999994
22,44,1,1.0
51,44,1,1.0
30,44,2,0.7
30,44,3,0.48999999999999994
30,22,1,1.0
30,51,1,1.0
30,22,2,0.7
30,51,2,0.7
42,22,3,0.48999999999999994
42,51,3,0.48999999999999994
42,30,2,0.7
42,30,1,1.0
44,55,1,1.0
46,55,2,0.7
48,55,3,0.48999999999999994
46,44,1,1.0
48,44,2,0.7
30,44,3,0.48999999999999994
48,46,1,1.0
30,46,2,0.7
79,46,3,0.48999999999999994
30,48,1,1.0
79,48,2,0.7
79,48,3,0.48999999999999994
79,30,1,1.0
79,30,2,0.7
32,30,3,0.48999999999999994
32,79,2,0.7
32,79,1,1.0
55,79,3,0.48999999999999994
79,32,1,1.0
55,32,2,0.7
34,32,3,0.48999999999999994
35,32,3,0.48999999999999994
46,32,3,0.48999999999999994
55,79,1,1.0
34,79,2,0.7
35,79,2,0.7
46,79,2,0.7
33,79,3,0.48999999999999994
34,55,1,1.0
35,55,1,1.0
46,55,1,1.0
33,55,2,0.7
84,55,3,0.48999999999999994
33,34,1,1.0
33,35,1,1.0
33,46,1,1.0
84,34,2,0.7
84,35,2,0.7
84,46,2,0.7
81,34,3,0.48999999999999994
81,35,3,0.48999999999999994
81,46,3,0.48999999999999994
84,33,1,1.0
81,33,2,0.7
38,33,3,0.48999999999999994
81,84,1,1.0
38,84,2,0.7
42,84,3,0.48999999999999994
38,81,1,1.0
42,81,2,0.7
79,81,3,0.48999999999999994
42,38,1,1.0
79,38,2,0.7
80,38,3,0.48999999999999994
79,42,1,1.0
80,42,2,0.7
37,42,3,0.48999999999999994
80,79,1,1.0
37,79,2,0.7
34,79,3,0.48999999999999994
37,80,1,1.0
34,80,2,0.7
82,80,3,0.48999999999999994
34,37,1,1.0
82,37,2,0.7
44,37,3,0.48999999999999994
82,34,1,1.0
44,34,2,0.7
32,34,3,0.48999999999999994
44,82,1,1.0
32,82,2,0.7
36,82,3,0.48999999999999994
32,44,1,1.0
36,44,2,0.7
36,32,1,1.0
44,32,2,0.7
30,32,3,0.48999999999999994
44,36,1,1.0
30,36,2,0.7
34,36,3,0.48999999999999994
30,44,1,1.0
34,44,2,0.7
30,44,3,0.48999999999999994
34,30,1,1.0
79,30,3,0.48999999999999994
30,34,1,1.0
79,34,2,0.7
79,30,1,1.0
82,48,1,1.0
47,48,2,0.7
44,48,3,0.48999999999999994
47,82,1,1.0
44,82,2,0.7
48,82,3,0.48999999999999994
44,47,1,1.0
48,47,2,0.7
33,47,3,0.48999999999999994
48,44,1,1.0
33,44,2,0.7
3,44,3,0.48999999999999994
121,44,3,0.48999999999999994
33,48,1,1.0
3,48,2,0.7
121,48,2,0.7
82,48,3,0.48999999999999994
3,33,1,1.0
121,33,1,1.0
82,33,2,0.7
79,33,3,0.48999999999999994
82,3,1,1.0
